sales_id,product_id,customer_id,user_id,quantity_sold,unit_price,total_amount,sale_date,payment_method
7543,15,222,3,3,88,264,2/6/2026,Credit Card
7544,45,448,2,2,101,202,2/3/2026,PayPal
7545,40,448,2,1,87,87,2/3/2026,Debit Card
7546,28,448,2,1,143,143,2/3/2026,Debit Card
7547,37,448,2,2,110,220,2/3/2026,Credit Card
7548,6,472,4,2,109,218,2/10/2026,Debit Card
7549,46,472,4,2,114,228,2/10/2026,Debit Card
7550,22,1095,2,3,108,324,2/28/2026,PayPal
7551,6,1095,2,2,52,104,2/28/2026,PayPal
7552,42,599,4,3,134,402,2/22/2026,PayPal
7553,5,599,4,1,20,20,2/22/2026,Credit Card
7554,33,643,4,1,45,45,2/12/2026,PayPal
7555,28,643,4,2,46,92,2/12/2026,PayPal
7556,20,643,4,1,44,44,2/12/2026,Credit Card
7557,18,643,4,3,76,228,2/12/2026,Debit Card
7558,45,1192,4,3,57,171,2/12/2026,Debit Card
7559,22,1192,4,3,98,294,2/12/2026,Debit Card
7560,14,199,1,3,120,360,2/4/2026,Debit Card
7561,32,199,1,3,81,243,2/4/2026,Credit Card
7562,18,199,1,1,123,123,2/4/2026,Debit Card
7563,9,199,1,1,123,123,2/4/2026,Debit Card
7564,42,109,3,1,78,78,2/24/2026,Credit Card
7565,36,109,3,3,107,321,2/24/2026,PayPal
7566,30,109,3,3,55,165,2/24/2026,Credit Card
7567,24,109,3,3,55,165,2/24/2026,Credit Card
7568,47,439,3,1,122,122,2/21/2026,Debit Card
7569,37,439,3,2,76,152,2/21/2026,Credit Card
7570,38,439,3,2,39,78,2/21/2026,Debit Card
7571,44,1180,3,2,148,296,2/17/2026,Credit Card
7572,35,136,1,1,138,138,2/11/2026,PayPal
7573,35,136,1,2,119,238,2/11/2026,PayPal
7574,8,136,1,2,115,230,2/11/2026,Debit Card
7575,3,606,4,1,56,56,2/11/2026,Credit Card
7576,7,606,4,1,88,88,2/11/2026,PayPal
7577,9,606,4,1,140,140,2/11/2026,Debit Card
7578,50,606,4,2,20,40,2/11/2026,Debit Card
7579,22,209,2,2,84,168,2/24/2026,Debit Card
7580,21,209,2,3,99,297,2/24/2026,Credit Card
7581,23,209,2,3,49,147,2/24/2026,Credit Card
7582,22,209,2,2,103,206,2/24/2026,Credit Card
7583,35,369,3,1,88,88,2/26/2026,Credit Card
7584,11,1133,4,3,39,117,2/24/2026,Credit Card
7585,9,1133,4,2,31,62,2/24/2026,PayPal
7586,46,1133,4,2,145,290,2/24/2026,Debit Card
7587,34,1133,4,3,30,90,2/24/2026,PayPal
7588,8,1115,1,1,129,129,2/27/2026,Credit Card
7589,43,1115,1,2,150,300,2/27/2026,Debit Card
7590,43,1115,1,2,100,200,2/27/2026,PayPal
7591,7,979,1,1,107,107,2/27/2026,PayPal
7592,7,979,1,3,98,294,2/27/2026,PayPal
7593,7,466,2,3,92,276,2/28/2026,Credit Card
7594,22,466,2,1,70,70,2/28/2026,PayPal
7595,21,466,2,2,53,106,2/28/2026,PayPal
7596,43,1097,4,1,58,58,2/28/2026,Credit Card
7597,18,1097,4,3,74,222,2/28/2026,PayPal
7598,30,1097,4,1,136,136,2/28/2026,Debit Card
7599,32,1097,4,1,147,147,2/28/2026,Debit Card
7600,34,463,4,2,53,106,2/1/2026,Debit Card
7601,12,819,5,1,125,125,2/7/2026,Credit Card
7602,18,819,5,2,59,118,2/7/2026,Debit Card
7603,34,819,5,2,97,194,2/7/2026,Debit Card
7604,3,819,5,2,71,142,2/7/2026,Debit Card
7605,11,144,4,1,150,150,2/17/2026,PayPal
7606,14,144,4,2,102,204,2/17/2026,Debit Card
7607,42,258,3,3,57,171,2/9/2026,Debit Card
7608,12,258,3,2,138,276,2/9/2026,PayPal
7609,47,258,3,3,29,87,2/9/2026,Credit Card
7610,33,258,3,3,45,135,2/9/2026,Debit Card
7611,25,820,4,1,65,65,2/24/2026,Credit Card
7612,8,820,4,2,37,74,2/24/2026,PayPal
7613,35,820,4,1,73,73,2/24/2026,Credit Card
7614,14,820,4,2,110,220,2/24/2026,Credit Card
7615,6,295,4,2,141,282,2/14/2026,Debit Card
7616,40,295,4,1,47,47,2/14/2026,Credit Card
7617,25,295,4,2,144,288,2/14/2026,Credit Card
7618,37,1040,4,3,143,429,2/23/2026,PayPal
7619,7,921,1,1,62,62,2/2/2026,Debit Card
7620,43,687,1,3,54,162,2/23/2026,Debit Card
7621,7,687,1,3,130,390,2/23/2026,Debit Card
7622,42,687,1,3,33,99,2/23/2026,Debit Card
7623,22,933,3,3,117,351,2/5/2026,PayPal
7624,44,933,3,2,72,144,2/5/2026,PayPal
7625,46,933,3,2,34,68,2/5/2026,Debit Card
7626,11,691,5,1,78,78,2/10/2026,Debit Card
7627,11,691,5,2,23,46,2/10/2026,Debit Card
7628,13,945,5,1,105,105,2/21/2026,Credit Card
7629,28,945,5,3,138,414,2/21/2026,PayPal
7630,20,945,5,3,123,369,2/21/2026,PayPal
7631,22,945,5,1,83,83,2/21/2026,Credit Card
7632,12,12,1,2,124,248,2/8/2026,PayPal
7633,7,12,1,1,138,138,2/8/2026,Credit Card
7634,38,12,1,3,42,126,2/8/2026,Credit Card
7635,4,5,3,3,75,225,2/13/2026,Credit Card
7636,19,5,3,2,37,74,2/13/2026,Credit Card
7637,21,5,3,3,77,231,2/13/2026,PayPal
7638,9,5,3,2,99,198,2/13/2026,Credit Card
7639,3,1073,4,3,81,243,2/16/2026,Debit Card
7640,7,900,5,1,49,49,2/8/2026,Credit Card
7641,21,900,5,3,31,93,2/8/2026,Debit Card
7642,28,900,5,1,90,90,2/8/2026,Credit Card
7643,11,900,5,1,105,105,2/8/2026,PayPal
7644,36,639,4,1,31,31,2/27/2026,Credit Card
7645,34,639,4,3,112,336,2/27/2026,Credit Card
7646,11,983,1,3,77,231,2/12/2026,Debit Card
7647,25,983,1,1,103,103,2/12/2026,Debit Card
7648,39,983,1,2,67,134,2/12/2026,Credit Card
7649,37,983,1,1,62,62,2/12/2026,PayPal
7650,17,158,3,1,85,85,2/16/2026,Credit Card
7651,22,158,3,3,130,390,2/16/2026,Credit Card
7652,45,158,3,1,95,95,2/16/2026,PayPal
7653,23,703,4,2,88,176,2/4/2026,Credit Card
7654,40,703,4,1,80,80,2/4/2026,Debit Card
7655,25,703,4,3,130,390,2/4/2026,Debit Card
7656,45,703,4,3,120,360,2/4/2026,Debit Card
7657,15,368,5,1,133,133,2/7/2026,Credit Card
7658,32,368,5,1,70,70,2/7/2026,Credit Card
7659,6,368,5,1,34,34,2/7/2026,Debit Card
7660,33,368,5,1,147,147,2/7/2026,PayPal
7661,5,86,2,2,132,264,2/9/2026,PayPal
7662,10,86,2,3,149,447,2/9/2026,Debit Card
7663,43,86,2,1,149,149,2/9/2026,Credit Card
7664,16,86,2,1,122,122,2/9/2026,Debit Card
7665,3,310,1,2,72,144,2/14/2026,Debit Card
7666,1,310,1,3,77,231,2/14/2026,PayPal
7667,34,310,1,2,29,58,2/14/2026,Debit Card
7668,36,959,2,3,141,423,2/18/2026,Debit Card
7669,46,1018,1,3,109,327,2/15/2026,Debit Card
7670,7,546,4,2,108,216,2/26/2026,Debit Card
7671,25,546,4,3,118,354,2/26/2026,Debit Card
7672,31,546,4,3,117,351,2/26/2026,Credit Card
7673,47,546,4,2,72,144,2/26/2026,Debit Card
7674,26,247,1,2,84,168,2/5/2026,Debit Card
7675,25,247,1,2,54,108,2/5/2026,Debit Card
7676,32,822,4,2,25,50,2/14/2026,Credit Card
7677,18,822,4,2,29,58,2/14/2026,Debit Card
7678,23,985,1,3,97,291,2/24/2026,PayPal
7679,17,985,1,1,87,87,2/24/2026,Credit Card
7680,38,985,1,1,147,147,2/24/2026,Debit Card
7681,7,985,1,3,48,144,2/24/2026,Credit Card
7682,35,434,5,1,30,30,2/4/2026,Credit Card
7683,23,434,5,3,83,249,2/4/2026,Debit Card
7684,25,434,5,1,61,61,2/4/2026,Credit Card
7685,21,65,5,2,122,244,2/10/2026,Credit Card
7686,30,65,5,1,71,71,2/10/2026,Debit Card
7687,22,65,5,1,61,61,2/10/2026,Credit Card
7688,28,65,5,2,131,262,2/10/2026,PayPal
7689,32,465,4,1,116,116,2/16/2026,Debit Card
7690,12,465,4,2,61,122,2/16/2026,Debit Card
7691,39,226,1,3,26,78,2/21/2026,PayPal
7692,31,226,1,1,28,28,2/21/2026,Credit Card
7693,23,226,1,2,22,44,2/21/2026,Debit Card
7694,3,841,3,3,76,228,2/15/2026,PayPal
7695,2,841,3,1,108,108,2/15/2026,Debit Card
7696,5,841,3,1,26,26,2/15/2026,Debit Card
7697,17,217,5,1,69,69,2/6/2026,Credit Card
7698,18,217,5,1,47,47,2/6/2026,Debit Card
7699,16,925,4,2,91,182,2/18/2026,Debit Card
7700,28,1122,5,2,73,146,2/7/2026,PayPal
7701,8,991,1,2,26,52,2/7/2026,PayPal
7702,13,991,1,3,110,330,2/7/2026,PayPal
7703,46,991,1,1,72,72,2/7/2026,PayPal
7704,7,41,3,2,43,86,2/22/2026,Credit Card
7705,16,41,3,2,144,288,2/22/2026,Credit Card
7706,4,41,3,1,106,106,2/22/2026,Debit Card
7707,44,756,4,1,65,65,2/3/2026,PayPal
7708,12,620,2,3,143,429,2/17/2026,Debit Card
7709,5,620,2,1,79,79,2/17/2026,PayPal
7710,35,1169,5,3,82,246,2/7/2026,Debit Card
7711,5,1169,5,2,93,186,2/7/2026,Credit Card
7712,17,622,3,3,145,435,2/10/2026,PayPal
7713,6,622,3,2,56,112,2/10/2026,PayPal
7714,2,1199,5,1,120,120,2/4/2026,Debit Card
7715,17,1199,5,3,46,138,2/4/2026,PayPal
7716,49,1199,5,2,150,300,2/4/2026,PayPal
7717,41,366,2,2,130,260,2/8/2026,PayPal
7718,1,366,2,2,49,98,2/8/2026,Debit Card
7719,30,472,3,1,84,84,2/1/2026,Credit Card
7720,47,472,3,2,44,88,2/1/2026,Debit Card
7721,32,828,5,2,132,264,2/9/2026,Debit Card
7722,20,828,5,1,45,45,2/9/2026,Debit Card
7723,45,828,5,2,137,274,2/9/2026,Credit Card
7724,38,828,5,3,38,114,2/9/2026,Debit Card
7725,47,972,1,2,77,154,2/7/2026,PayPal
7726,29,972,1,1,118,118,2/7/2026,Credit Card
7727,48,409,2,1,23,23,2/26/2026,PayPal
7728,45,409,2,3,86,258,2/26/2026,Debit Card
7729,33,411,4,1,140,140,2/23/2026,Credit Card
7730,20,411,4,3,132,396,2/23/2026,PayPal
7731,46,411,4,2,133,266,2/23/2026,Credit Card
7732,49,411,4,3,29,87,2/23/2026,Debit Card
7733,32,703,2,1,32,32,2/27/2026,Debit Card
7734,15,703,2,3,70,210,2/27/2026,PayPal
7735,2,658,2,2,53,106,2/5/2026,Credit Card
7736,37,1165,1,2,89,178,2/22/2026,Debit Card
7737,19,707,5,2,61,122,2/19/2026,Debit Card
7738,32,707,5,2,105,210,2/19/2026,Debit Card
7739,36,707,5,2,29,58,2/19/2026,PayPal
7740,16,707,5,3,86,258,2/19/2026,Credit Card
7741,8,1161,3,2,72,144,2/17/2026,Credit Card
7742,10,283,5,3,72,216,2/10/2026,Credit Card
7743,13,158,2,2,100,200,2/20/2026,Credit Card
7744,50,158,2,3,46,138,2/20/2026,PayPal
7745,43,158,2,1,32,32,2/20/2026,Debit Card
7746,44,158,2,3,22,66,2/20/2026,PayPal
7747,5,713,1,2,75,150,2/16/2026,PayPal
7748,47,713,1,2,118,236,2/16/2026,PayPal
7749,3,713,1,3,101,303,2/16/2026,Credit Card
7750,47,713,1,3,66,198,2/16/2026,Debit Card
7751,49,34,5,2,55,110,2/4/2026,Debit Card
7752,27,250,3,2,106,212,2/21/2026,PayPal
7753,28,340,5,3,106,318,2/13/2026,Debit Card
7754,25,340,5,1,62,62,2/13/2026,Debit Card
7755,47,1116,2,1,97,97,2/12/2026,Credit Card
7756,48,1116,2,3,123,369,2/12/2026,Debit Card
7757,24,1116,2,3,83,249,2/12/2026,PayPal
7758,30,487,4,1,62,62,2/4/2026,PayPal
7759,50,487,4,3,48,144,2/4/2026,PayPal
7760,31,131,5,1,102,102,2/20/2026,PayPal
7761,9,131,5,2,80,160,2/20/2026,Debit Card
7762,2,131,5,1,146,146,2/20/2026,Debit Card
7763,11,131,5,2,42,84,2/20/2026,Debit Card
7764,29,288,2,1,32,32,2/23/2026,Credit Card
7765,30,771,2,1,23,23,2/16/2026,Debit Card
7766,26,145,2,1,60,60,2/7/2026,Credit Card
7767,4,145,2,2,129,258,2/7/2026,Debit Card
7768,28,145,2,1,104,104,2/7/2026,Credit Card
7769,14,862,2,1,72,72,2/5/2026,Credit Card
7770,22,862,2,3,139,417,2/5/2026,Debit Card
7771,25,288,3,1,38,38,2/8/2026,Credit Card
7772,15,288,3,2,139,278,2/8/2026,Credit Card
7773,6,288,3,1,71,71,2/8/2026,Credit Card
7774,49,486,1,1,81,81,2/19/2026,Debit Card
7775,46,486,1,1,65,65,2/19/2026,Debit Card
7776,8,486,1,1,80,80,2/19/2026,PayPal
7777,6,486,1,3,65,195,2/19/2026,Debit Card
7778,13,17,5,1,143,143,2/14/2026,PayPal
7779,20,17,5,3,139,417,2/14/2026,Credit Card
7780,45,17,5,1,58,58,2/14/2026,PayPal
7781,8,917,2,1,30,30,2/15/2026,Credit Card
7782,22,917,2,2,58,116,2/15/2026,Debit Card
7783,24,917,2,1,105,105,2/15/2026,Credit Card
7784,47,57,5,1,83,83,2/25/2026,PayPal
7785,10,57,5,1,85,85,2/25/2026,Debit Card
7786,28,926,4,2,128,256,2/25/2026,PayPal
7787,34,926,4,1,131,131,2/25/2026,Debit Card
7788,28,926,4,1,61,61,2/25/2026,Credit Card
7789,34,926,4,2,130,260,2/25/2026,PayPal
7790,18,672,3,2,136,272,2/13/2026,PayPal
7791,49,672,3,3,72,216,2/13/2026,Debit Card
7792,45,222,4,3,100,300,2/22/2026,PayPal
7793,47,222,4,1,77,77,2/22/2026,Debit Card
7794,29,355,5,2,29,58,2/6/2026,Debit Card
7795,18,765,4,3,128,384,2/10/2026,PayPal
7796,36,765,4,1,122,122,2/10/2026,Debit Card
7797,18,765,4,2,56,112,2/10/2026,Credit Card
7798,6,662,4,2,137,274,2/21/2026,Debit Card
7799,17,662,4,2,37,74,2/21/2026,Credit Card
7800,33,665,2,2,146,292,2/19/2026,Credit Card
7801,45,665,2,1,41,41,2/19/2026,PayPal
7802,5,665,2,2,22,44,2/19/2026,PayPal
7803,47,665,2,3,80,240,2/19/2026,Debit Card
7804,12,419,2,1,44,44,2/14/2026,PayPal
7805,36,498,1,3,34,102,2/1/2026,PayPal
7806,16,498,1,3,81,243,2/1/2026,Credit Card
7807,1,1156,1,3,77,231,2/19/2026,Debit Card
7808,14,1156,1,2,118,236,2/19/2026,PayPal
7809,47,1156,1,2,50,100,2/19/2026,Debit Card
7810,7,1156,1,2,55,110,2/19/2026,PayPal
7811,1,998,2,2,126,252,2/24/2026,Credit Card
7812,3,998,2,1,33,33,2/24/2026,Credit Card
7813,13,998,2,2,141,282,2/24/2026,PayPal
7814,4,142,4,1,20,20,2/2/2026,Debit Card
7815,47,142,4,2,77,154,2/2/2026,PayPal
7816,12,989,4,2,136,272,2/17/2026,Credit Card
7817,10,989,4,2,55,110,2/17/2026,PayPal
7818,42,989,4,2,79,158,2/17/2026,Credit Card
7819,24,112,4,3,57,171,2/2/2026,Debit Card
7820,15,112,4,2,149,298,2/2/2026,Debit Card
7821,26,112,4,1,91,91,2/2/2026,Debit Card
7822,31,112,4,2,37,74,2/2/2026,Debit Card
7823,1,575,5,3,132,396,2/12/2026,Credit Card
7824,29,575,5,2,61,122,2/12/2026,Credit Card
7825,27,1128,3,2,80,160,2/23/2026,PayPal
7826,1,1128,3,3,138,414,2/23/2026,Debit Card
7827,37,1128,3,2,143,286,2/23/2026,PayPal
7828,21,1128,3,1,111,111,2/23/2026,PayPal
7829,27,1001,3,3,131,393,2/24/2026,PayPal
7830,9,761,1,2,103,206,2/25/2026,Credit Card
7831,12,104,5,1,141,141,2/2/2026,Debit Card
7832,34,300,5,2,92,184,2/14/2026,Debit Card
7833,31,763,5,3,116,348,2/7/2026,PayPal
7834,10,903,1,2,86,172,2/15/2026,PayPal
7835,49,903,1,3,21,63,2/15/2026,Debit Card
7836,13,903,1,1,142,142,2/15/2026,Credit Card
7837,14,369,4,1,112,112,2/27/2026,Debit Card
7838,26,369,4,3,41,123,2/27/2026,PayPal
7839,11,369,4,3,41,123,2/27/2026,PayPal
7840,17,945,4,3,144,432,2/14/2026,Credit Card
7841,25,252,2,2,100,200,2/5/2026,Debit Card
7842,22,252,2,2,95,190,2/5/2026,Debit Card
7843,12,252,2,3,38,114,2/5/2026,Credit Card
7844,9,252,2,3,67,201,2/5/2026,Debit Card
7845,37,882,5,2,56,112,2/22/2026,Debit Card
7846,8,882,5,3,93,279,2/22/2026,PayPal
7847,15,882,5,1,101,101,2/22/2026,PayPal
7848,18,882,5,3,105,315,2/22/2026,Credit Card
7849,6,189,4,1,119,119,2/3/2026,PayPal
7850,21,189,4,3,117,351,2/3/2026,Credit Card
7851,32,512,3,3,130,390,2/20/2026,Credit Card
7852,49,310,3,2,92,184,2/6/2026,Debit Card
7853,44,310,3,3,87,261,2/6/2026,Credit Card
7854,37,310,3,3,117,351,2/6/2026,PayPal
7855,15,310,3,3,47,141,2/6/2026,PayPal
7856,4,709,3,1,34,34,2/24/2026,Debit Card
7857,44,709,3,2,84,168,2/24/2026,Debit Card
7858,24,709,3,1,74,74,2/24/2026,Debit Card
7859,7,709,3,2,143,286,2/24/2026,Credit Card
7860,48,510,2,2,33,66,2/21/2026,PayPal
7861,12,510,2,3,73,219,2/21/2026,Credit Card
7862,31,510,2,3,65,195,2/21/2026,Credit Card
7863,9,510,2,2,30,60,2/21/2026,Credit Card
7864,20,133,4,2,37,74,2/24/2026,PayPal
7865,1,1004,1,1,111,111,2/16/2026,PayPal
7866,49,1004,1,3,105,315,2/16/2026,PayPal
7867,28,1004,1,3,51,153,2/16/2026,Debit Card
7868,30,1004,1,1,123,123,2/16/2026,Debit Card
7869,12,1086,4,3,102,306,2/22/2026,Debit Card
7870,11,1086,4,3,55,165,2/22/2026,Debit Card
7871,1,1086,4,2,63,126,2/22/2026,Debit Card
7872,6,1124,1,3,58,174,2/7/2026,Credit Card
7873,27,1124,1,1,49,49,2/7/2026,Credit Card
7874,20,1124,1,1,95,95,2/7/2026,Debit Card
7875,50,337,3,2,126,252,2/17/2026,PayPal
7876,6,337,3,2,56,112,2/17/2026,Debit Card
7877,23,337,3,2,110,220,2/17/2026,PayPal
7878,29,337,3,1,116,116,2/17/2026,Credit Card
7879,9,857,1,1,72,72,2/5/2026,Debit Card
7880,45,192,1,2,149,298,2/3/2026,Debit Card
7881,49,192,1,1,100,100,2/3/2026,Debit Card
7882,38,924,1,2,81,162,2/25/2026,PayPal
7883,41,924,1,1,143,143,2/25/2026,Credit Card
7884,31,924,1,3,105,315,2/25/2026,PayPal
7885,10,724,2,2,129,258,2/19/2026,Debit Card
7886,21,724,2,3,124,372,2/19/2026,Debit Card
7887,1,724,2,1,120,120,2/19/2026,Credit Card
7888,35,953,5,1,79,79,2/3/2026,Debit Card
7889,8,251,2,1,26,26,2/2/2026,PayPal
7890,4,251,2,2,66,132,2/2/2026,Debit Card
7891,47,251,2,3,122,366,2/2/2026,Debit Card
7892,13,251,2,2,141,282,2/2/2026,Credit Card
7893,38,856,4,3,86,258,2/15/2026,Credit Card
7894,41,856,4,2,83,166,2/15/2026,Credit Card
7895,1,765,3,2,95,190,2/11/2026,Credit Card
7896,47,765,3,1,138,138,2/11/2026,PayPal
7897,25,1144,2,1,54,54,2/20/2026,PayPal
7898,23,1144,2,3,119,357,2/20/2026,PayPal
7899,17,1144,2,3,54,162,2/20/2026,PayPal
7900,39,1144,2,3,132,396,2/20/2026,PayPal
7901,47,592,4,1,49,49,2/10/2026,Debit Card
7902,23,273,1,3,142,426,2/21/2026,Debit Card
7903,35,1159,5,1,64,64,2/1/2026,Debit Card
7904,5,1159,5,1,45,45,2/1/2026,Credit Card
7905,17,1159,5,2,43,86,2/1/2026,Debit Card
7906,8,340,2,1,66,66,2/14/2026,Debit Card
7907,8,340,2,3,24,72,2/14/2026,PayPal
7908,1,340,2,2,78,156,2/14/2026,PayPal
7909,32,1063,1,2,47,94,2/26/2026,PayPal
7910,29,1063,1,3,125,375,2/26/2026,PayPal
7911,25,1063,1,2,144,288,2/26/2026,Credit Card
7912,46,1063,1,3,96,288,2/26/2026,Debit Card
7913,6,525,1,3,129,387,2/6/2026,PayPal
7914,33,1156,3,1,108,108,2/8/2026,PayPal
7915,43,1156,3,1,27,27,2/8/2026,PayPal
7916,32,1156,3,1,41,41,2/8/2026,PayPal
7917,21,1156,3,1,51,51,2/8/2026,Debit Card
7918,43,807,5,3,40,120,2/22/2026,Debit Card
7919,5,217,2,2,36,72,2/18/2026,Debit Card
7920,37,217,2,3,65,195,2/18/2026,Credit Card
7921,23,630,1,1,116,116,2/6/2026,PayPal
7922,16,630,1,2,64,128,2/6/2026,Credit Card
7923,20,630,1,1,120,120,2/6/2026,Credit Card
7924,23,630,1,2,124,248,2/6/2026,Credit Card
7925,9,322,2,2,97,194,2/8/2026,PayPal
7926,3,322,2,3,136,408,2/8/2026,Credit Card
7927,26,322,2,1,140,140,2/8/2026,Credit Card
7928,47,322,2,2,135,270,2/8/2026,Credit Card
7929,6,849,5,3,114,342,2/25/2026,Credit Card
7930,36,190,5,2,133,266,2/24/2026,PayPal
7931,15,1113,3,3,36,108,2/10/2026,Credit Card
7932,16,1113,3,2,144,288,2/10/2026,Debit Card
7933,24,1113,3,2,55,110,2/10/2026,Debit Card
7934,6,1113,3,2,111,222,2/10/2026,Debit Card
7935,20,246,3,3,33,99,2/26/2026,PayPal
7936,30,466,5,1,124,124,2/2/2026,PayPal
7937,45,466,5,2,36,72,2/2/2026,Debit Card
7938,18,466,5,2,52,104,2/2/2026,PayPal
7939,15,466,5,1,27,27,2/2/2026,Debit Card
7940,32,832,1,2,92,184,2/1/2026,Debit Card
7941,42,832,1,2,84,168,2/1/2026,Credit Card
7942,20,58,2,1,56,56,2/20/2026,Credit Card
7943,36,58,2,3,81,243,2/20/2026,PayPal
7944,31,58,2,3,147,441,2/20/2026,Debit Card
7945,36,137,1,3,122,366,2/3/2026,PayPal
7946,26,137,1,3,125,375,2/3/2026,PayPal
7947,46,137,1,3,130,390,2/3/2026,PayPal
7948,1,137,1,2,132,264,2/3/2026,Debit Card
7949,34,910,2,1,93,93,2/5/2026,PayPal
7950,37,537,2,1,104,104,2/19/2026,Debit Card
7951,45,537,2,1,62,62,2/19/2026,Credit Card
7952,14,537,2,1,117,117,2/19/2026,Debit Card
7953,28,537,2,1,117,117,2/19/2026,Debit Card
7954,44,1052,1,2,121,242,2/1/2026,Credit Card
7955,21,1052,1,3,125,375,2/1/2026,Debit Card
7956,19,1052,1,1,101,101,2/1/2026,Debit Card
7957,2,61,2,3,117,351,2/6/2026,Debit Card
7958,5,39,3,1,72,72,2/24/2026,PayPal
7959,47,39,3,1,39,39,2/24/2026,Debit Card
7960,27,39,3,1,146,146,2/24/2026,PayPal
7961,25,866,4,3,49,147,2/23/2026,Credit Card
7962,9,866,4,2,35,70,2/23/2026,Credit Card
7963,7,866,4,1,104,104,2/23/2026,Credit Card
7964,12,866,4,1,48,48,2/23/2026,PayPal
7965,35,404,2,2,134,268,2/21/2026,PayPal
7966,44,404,2,2,69,138,2/21/2026,Debit Card
7967,50,1140,4,2,79,158,2/28/2026,Credit Card
7968,26,1140,4,3,61,183,2/28/2026,Debit Card
7969,35,861,1,1,139,139,2/12/2026,PayPal
7970,26,861,1,3,31,93,2/12/2026,Credit Card
7971,6,861,1,1,103,103,2/12/2026,PayPal
7972,21,861,1,3,73,219,2/12/2026,Debit Card
7973,5,879,2,1,26,26,2/19/2026,Credit Card
7974,28,879,2,2,95,190,2/19/2026,PayPal
7975,50,679,4,3,140,420,2/6/2026,Debit Card
7976,6,679,4,2,45,90,2/6/2026,Credit Card
7977,46,679,4,2,28,56,2/6/2026,Credit Card
7978,30,1003,2,2,35,70,2/15/2026,Debit Card
7979,16,453,5,1,56,56,2/4/2026,PayPal
7980,5,453,5,2,50,100,2/4/2026,PayPal
7981,30,808,4,1,35,35,2/7/2026,Debit Card
7982,20,808,4,1,31,31,2/7/2026,PayPal
7983,48,808,4,3,114,342,2/7/2026,PayPal
7984,3,43,4,1,131,131,2/23/2026,Debit Card
7985,32,43,4,2,83,166,2/23/2026,PayPal
7986,39,43,4,1,137,137,2/23/2026,Debit Card
7987,33,43,4,1,69,69,2/23/2026,Credit Card
7988,22,304,4,2,29,58,2/15/2026,PayPal
7989,42,304,4,3,149,447,2/15/2026,Debit Card
7990,6,304,4,2,57,114,2/15/2026,PayPal
7991,18,304,4,2,122,244,2/15/2026,PayPal
7992,3,315,2,1,123,123,2/7/2026,Credit Card
7993,42,315,2,1,104,104,2/7/2026,Debit Card
7994,21,315,2,1,145,145,2/7/2026,PayPal
7995,8,315,2,2,73,146,2/7/2026,Credit Card
7996,39,644,3,2,128,256,2/9/2026,Debit Card
7997,41,644,3,2,111,222,2/9/2026,PayPal
7998,7,644,3,3,50,150,2/9/2026,PayPal
7999,32,231,4,1,95,95,2/8/2026,Debit Card
8000,47,231,4,1,75,75,2/8/2026,PayPal
8001,2,231,4,1,131,131,2/8/2026,PayPal
8002,13,231,4,2,41,82,2/8/2026,Credit Card
8003,42,770,5,3,20,60,2/28/2026,Debit Card
8004,35,770,5,3,147,441,2/28/2026,Credit Card
8005,28,770,5,2,45,90,2/28/2026,Debit Card
8006,2,973,5,3,125,375,2/23/2026,Credit Card
8007,6,973,5,3,129,387,2/23/2026,Debit Card
8008,25,973,5,3,21,63,2/23/2026,Credit Card
8009,13,1134,4,2,147,294,2/10/2026,PayPal
8010,21,437,4,3,87,261,2/15/2026,PayPal
8011,23,437,4,2,138,276,2/15/2026,PayPal
8012,12,437,4,1,145,145,2/15/2026,Credit Card
8013,34,290,3,2,95,190,2/10/2026,Debit Card
8014,2,1166,5,1,55,55,2/5/2026,Credit Card
8015,7,1024,1,1,56,56,2/24/2026,Credit Card
8016,33,359,2,1,75,75,2/1/2026,Credit Card
8017,6,359,2,2,46,92,2/1/2026,Debit Card
8018,25,75,5,2,73,146,2/24/2026,Debit Card
8019,3,75,5,3,148,444,2/24/2026,PayPal
8020,19,83,5,1,41,41,2/8/2026,Debit Card
8021,45,1167,1,3,81,243,2/7/2026,PayPal
8022,17,1167,1,2,46,92,2/7/2026,PayPal
8023,3,1112,5,3,74,222,2/22/2026,PayPal
8024,5,936,5,2,30,60,2/1/2026,Credit Card
8025,14,936,5,1,104,104,2/1/2026,Debit Card
8026,4,529,4,1,102,102,2/27/2026,Debit Card
8027,11,35,1,3,51,153,2/20/2026,Credit Card
8028,17,35,1,3,64,192,2/20/2026,Debit Card
8029,20,35,1,2,39,78,2/20/2026,Credit Card
8030,3,247,3,3,149,447,2/26/2026,Credit Card
8031,39,247,3,3,37,111,2/26/2026,Credit Card
8032,39,247,3,2,33,66,2/26/2026,Debit Card
8033,41,247,3,2,129,258,2/26/2026,PayPal
8034,8,213,4,2,69,138,2/23/2026,Debit Card
8035,22,213,4,2,42,84,2/23/2026,Credit Card
8036,9,213,4,2,112,224,2/23/2026,Debit Card
8037,29,213,4,3,105,315,2/23/2026,PayPal
8038,12,362,5,3,144,432,2/14/2026,Credit Card
8039,49,362,5,2,92,184,2/14/2026,Credit Card
8040,10,362,5,2,71,142,2/14/2026,Debit Card
8041,21,1115,4,3,107,321,2/4/2026,Credit Card
8042,20,1115,4,2,139,278,2/4/2026,Credit Card
8043,6,1115,4,3,105,315,2/4/2026,Credit Card
