order_id,customer_id,user_id,order_date,status,total_amount
2717,929,2,1/26/2026,Processing,272
2718,111,5,1/23/2026,Completed,1048
2719,663,4,1/26/2026,Processing,667
2720,133,4,1/25/2026,Processing,650
2721,1190,3,1/24/2026,Processing,657
2722,277,1,1/4/2026,Processing,661
2723,353,2,1/21/2026,Processing,70
2724,647,1,1/20/2026,Processing,594
2725,291,3,1/31/2026,Completed,761
2726,234,4,1/7/2026,Completed,405
2727,916,2,1/13/2026,Cancelled,313
2728,758,1,1/16/2026,Completed,134
2729,668,4,1/13/2026,Processing,386
2730,779,3,1/2/2026,Completed,805
2731,348,4,1/6/2026,Cancelled,97
2732,550,4,1/27/2026,Processing,831
2733,955,5,1/23/2026,Cancelled,418
2734,863,1,1/2/2026,Cancelled,375
2735,294,3,1/23/2026,Completed,435
2736,829,1,1/31/2026,Cancelled,268
2737,160,2,1/29/2026,Cancelled,394
2738,187,4,1/7/2026,Processing,50
2739,403,2,1/6/2026,Processing,132
2740,523,2,1/6/2026,Completed,50
2741,598,5,1/11/2026,Cancelled,1128
2742,477,5,1/4/2026,Cancelled,575
2743,644,3,1/2/2026,Cancelled,329
2744,738,1,1/13/2026,Cancelled,507
2745,763,5,1/31/2026,Completed,591
2746,528,2,1/13/2026,Completed,337
2747,443,2,1/12/2026,Completed,121
2748,290,2,1/14/2026,Completed,267
2749,291,5,1/24/2026,Processing,438
2750,941,1,1/20/2026,Processing,934
2751,61,5,1/31/2026,Cancelled,163
2752,140,2,1/16/2026,Cancelled,297
2753,429,2,1/29/2026,Completed,831
2754,1110,4,1/5/2026,Completed,312
2755,102,5,1/15/2026,Completed,261
2756,1127,3,1/30/2026,Processing,224
2757,1197,4,1/27/2026,Completed,675
2758,706,2,1/7/2026,Processing,492
2759,388,4,1/22/2026,Processing,219
2760,281,4,1/4/2026,Completed,765
2761,392,5,1/30/2026,Processing,342
2762,858,3,1/31/2026,Cancelled,157
2763,718,1,1/16/2026,Cancelled,595
2764,660,1,1/28/2026,Processing,1040
2765,52,2,1/2/2026,Completed,732
2766,754,3,1/10/2026,Cancelled,200
2767,630,5,1/18/2026,Cancelled,283
2768,1102,4,1/25/2026,Completed,827
2769,1140,4,1/28/2026,Processing,826
2770,345,2,1/25/2026,Cancelled,1127
2771,729,2,1/11/2026,Completed,42
2772,254,1,1/16/2026,Processing,540
2773,941,5,1/8/2026,Processing,246
2774,31,5,1/27/2026,Cancelled,358
2775,615,5,1/7/2026,Processing,783
2776,708,5,1/18/2026,Cancelled,20
2777,591,5,1/31/2026,Processing,451
2778,559,2,1/15/2026,Cancelled,399
2779,218,5,1/28/2026,Cancelled,609
2780,1037,2,1/14/2026,Completed,578
2781,876,1,1/29/2026,Cancelled,248
2782,571,3,1/26/2026,Completed,524
2783,1009,2,1/31/2026,Processing,114
2784,320,5,1/18/2026,Processing,320
2785,783,1,1/7/2026,Cancelled,352
2786,449,2,1/20/2026,Completed,650
2787,231,4,1/28/2026,Completed,729
2788,710,2,1/8/2026,Completed,728
2789,198,3,1/2/2026,Processing,241
2790,211,5,1/27/2026,Processing,204
2791,1117,3,1/13/2026,Completed,426
2792,398,2,1/21/2026,Completed,887
2793,80,2,1/6/2026,Cancelled,388
2794,889,3,1/11/2026,Cancelled,311
2795,581,3,1/20/2026,Cancelled,399
2796,233,2,1/29/2026,Processing,481
2797,1034,2,1/7/2026,Processing,1044
2798,1044,1,1/20/2026,Processing,404
2799,333,5,1/5/2026,Cancelled,532
2800,1122,4,1/22/2026,Completed,47
2801,1083,3,1/3/2026,Cancelled,648
2802,441,4,1/19/2026,Cancelled,494
2803,748,2,1/25/2026,Cancelled,333
2804,566,4,1/26/2026,Cancelled,354
2805,1125,1,1/29/2026,Processing,347
2806,1163,5,1/25/2026,Cancelled,439
2807,967,3,1/7/2026,Completed,487
2808,1031,5,1/20/2026,Processing,859
2809,492,4,1/16/2026,Processing,479
2810,590,1,1/2/2026,Cancelled,518
2811,1125,4,1/27/2026,Processing,418
2812,635,5,1/9/2026,Completed,64
2813,1117,2,1/25/2026,Cancelled,66
2814,1040,4,1/18/2026,Completed,604
2815,812,3,1/5/2026,Cancelled,191
2816,393,2,1/24/2026,Completed,608
2817,720,1,1/18/2026,Cancelled,524
2818,1150,1,1/29/2026,Completed,808
2819,1073,3,1/30/2026,Completed,136
2820,453,4,1/22/2026,Processing,193
2821,279,5,2/21/2026,Completed,795
2822,142,2,2/1/2026,Processing,408
2823,919,2,2/25/2026,Completed,802
2824,1159,1,2/1/2026,Cancelled,312
2825,957,4,2/2/2026,Cancelled,120
2826,174,2,2/10/2026,Cancelled,418
2827,177,2,2/24/2026,Processing,37
2828,351,3,2/19/2026,Completed,1450
2829,115,4,2/16/2026,Completed,389
2830,213,1,2/27/2026,Completed,240
2831,491,5,2/13/2026,Cancelled,286
2832,271,1,2/10/2026,Cancelled,430
2833,387,4,2/3/2026,Processing,73
2834,987,4,2/26/2026,Completed,696
2835,305,2,2/9/2026,Processing,828
2836,1059,3,2/8/2026,Completed,854
2837,758,4,2/11/2026,Cancelled,150
2838,738,5,2/10/2026,Completed,387
2839,1011,1,2/13/2026,Completed,465
2840,1014,3,2/12/2026,Completed,346
2841,3,1,2/6/2026,Processing,400
2842,485,4,2/27/2026,Completed,514
2843,99,1,2/6/2026,Completed,504
2844,563,3,2/11/2026,Processing,500
2845,918,1,2/19/2026,Completed,442
2846,313,5,2/12/2026,Completed,280
2847,628,5,2/9/2026,Processing,417
2848,915,3,2/7/2026,Cancelled,940
2849,881,1,2/3/2026,Processing,506
2850,1169,3,2/15/2026,Completed,484
2851,994,3,2/23/2026,Completed,118
2852,345,4,2/25/2026,Cancelled,91
2853,590,5,2/3/2026,Processing,558
2854,351,3,2/25/2026,Completed,468
2855,984,5,2/1/2026,Processing,282
2856,579,4,2/15/2026,Processing,568
2857,181,1,2/24/2026,Processing,310
2858,324,4,2/18/2026,Processing,642
2859,839,5,2/12/2026,Cancelled,333
2860,3,1,2/2/2026,Processing,194
2861,386,5,2/20/2026,Cancelled,648
2862,285,5,2/28/2026,Completed,590
2863,890,2,2/1/2026,Completed,698
2864,1051,4,2/25/2026,Completed,264
2865,1087,2,2/27/2026,Completed,200
2866,602,1,2/24/2026,Processing,358
2867,202,3,2/5/2026,Cancelled,387
2868,862,2,2/5/2026,Processing,408
2869,273,5,2/11/2026,Cancelled,331
2870,765,2,2/1/2026,Processing,273
2871,35,4,2/15/2026,Cancelled,264
2872,292,3,2/10/2026,Completed,204
2873,369,3,2/14/2026,Cancelled,494
2874,479,1,2/1/2026,Cancelled,30
2875,767,5,2/25/2026,Completed,888
2876,987,4,2/14/2026,Completed,184
2877,30,2,2/28/2026,Processing,225
2878,544,5,2/13/2026,Processing,290
2879,460,3,2/10/2026,Cancelled,988
2880,457,4,2/13/2026,Processing,483
2881,159,1,2/15/2026,Completed,55
2882,553,1,2/11/2026,Completed,165
2883,687,2,2/16/2026,Cancelled,414
2884,89,1,2/20/2026,Processing,626
2885,7,5,2/25/2026,Cancelled,184
2886,392,3,2/9/2026,Cancelled,64
2887,868,3,2/9/2026,Processing,332
2888,1,5,2/6/2026,Completed,30
2889,446,2,2/3/2026,Processing,182
2890,1076,2,2/13/2026,Completed,395
2891,1087,2,2/26/2026,Completed,505
2892,929,4,2/11/2026,Cancelled,404
2893,973,3,2/8/2026,Completed,394
2894,1197,4,2/10/2026,Completed,607
2895,735,3,2/6/2026,Completed,470
2896,522,2,2/16/2026,Cancelled,481
2897,274,3,2/19/2026,Processing,647
2898,369,5,2/18/2026,Cancelled,408
2899,367,4,2/12/2026,Processing,333
2900,1017,3,2/20/2026,Processing,838
2901,1111,4,2/5/2026,Completed,412
2902,355,1,2/2/2026,Processing,126
2903,657,3,2/22/2026,Completed,678
2904,481,4,2/17/2026,Completed,322
2905,169,4,2/27/2026,Processing,188
2906,922,1,2/23/2026,Completed,265
2907,655,5,2/18/2026,Completed,424
2908,740,3,2/25/2026,Cancelled,545
2909,300,4,2/10/2026,Cancelled,691
2910,36,2,2/12/2026,Cancelled,784
2911,486,2,2/2/2026,Completed,692
2912,667,4,2/26/2026,Cancelled,156
2913,272,2,2/9/2026,Cancelled,555
2914,1134,3,2/3/2026,Completed,197
2915,922,2,2/24/2026,Cancelled,544
2916,55,1,2/21/2026,Completed,578
2917,1184,3,2/19/2026,Cancelled,365
2918,1171,2,2/26/2026,Completed,378
2919,133,3,2/21/2026,Completed,172
2920,454,4,2/13/2026,Cancelled,122
2921,783,5,2/3/2026,Completed,668
2922,95,2,2/23/2026,Completed,336
2923,1042,3,2/25/2026,Processing,654
2924,1200,1,2/8/2026,Cancelled,212
2925,243,2,2/21/2026,Completed,738
2926,1179,5,2/22/2026,Completed,272
2927,6,3,2/16/2026,Cancelled,504
2928,914,2,2/20/2026,Completed,653
2929,299,1,2/6/2026,Processing,686
2930,649,2,2/14/2026,Processing,35
2931,743,3,2/12/2026,Completed,419
2932,421,3,2/3/2026,Processing,499
2933,912,4,2/2/2026,Completed,169
2934,906,5,2/1/2026,Cancelled,294
2935,491,5,2/23/2026,Cancelled,653
2936,583,3,2/13/2026,Processing,492
2937,325,5,2/15/2026,Completed,454
2938,1078,2,2/5/2026,Processing,137
2939,989,5,2/1/2026,Completed,410
2940,961,2,2/3/2026,Completed,396
2941,176,2,2/7/2026,Completed,664
2942,848,5,2/10/2026,Completed,654
2943,187,3,2/28/2026,Cancelled,532
2944,573,2,2/14/2026,Completed,75
2945,23,5,2/20/2026,Processing,57
2946,1046,2,2/19/2026,Completed,155
2947,416,4,2/5/2026,Processing,263
2948,480,2,2/28/2026,Processing,735
2949,812,5,2/19/2026,Processing,831
2950,800,1,2/13/2026,Processing,537
2951,436,3,2/27/2026,Completed,318
2952,920,3,2/4/2026,Processing,195
2953,1194,3,2/3/2026,Completed,126
2954,516,3,2/15/2026,Cancelled,390
2955,967,3,2/2/2026,Processing,20
2956,496,5,2/7/2026,Processing,391
2957,694,3,2/26/2026,Processing,598
2958,1138,3,2/18/2026,Completed,1037
2959,536,2,2/22/2026,Completed,570
2960,1052,2,2/17/2026,Cancelled,345
2961,310,2,2/3/2026,Processing,158
2962,1141,2,2/1/2026,Cancelled,643
2963,1140,5,2/10/2026,Cancelled,464
2964,290,2,2/7/2026,Completed,656
2965,950,3,2/16/2026,Completed,188
2966,160,1,2/19/2026,Completed,265
2967,559,3,2/16/2026,Completed,252
2968,786,5,2/14/2026,Completed,355
2969,609,1,2/28/2026,Completed,188
2970,63,3,2/15/2026,Completed,160
2971,2,4,2/14/2026,Cancelled,460
2972,338,3,2/22/2026,Cancelled,607
2973,1064,1,2/3/2026,Cancelled,644
2974,442,4,2/17/2026,Cancelled,264
2975,365,2,2/26/2026,Completed,637
2976,384,3,2/11/2026,Completed,50
2977,813,2,2/9/2026,Cancelled,753
2978,888,4,2/18/2026,Processing,234
2979,454,1,2/8/2026,Cancelled,273
2980,363,4,2/13/2026,Completed,74
2981,219,3,2/1/2026,Processing,560
2982,121,2,2/8/2026,Cancelled,458
2983,1056,2,2/9/2026,Completed,184
2984,133,2,2/1/2026,Processing,561
2985,934,2,2/11/2026,Processing,325
2986,989,2,2/21/2026,Completed,178
2987,304,4,2/11/2026,Completed,328
2988,1157,5,2/22/2026,Processing,366
2989,1019,2,2/2/2026,Processing,332
2990,588,4,2/20/2026,Completed,929
2991,378,4,2/4/2026,Completed,450
2992,213,5,2/3/2026,Completed,893
2993,35,3,2/19/2026,Cancelled,70
2994,600,4,2/25/2026,Processing,1015
2995,892,2,2/4/2026,Processing,82
2996,378,4,2/6/2026,Processing,101
2997,1087,1,2/2/2026,Completed,491
2998,700,2,2/7/2026,Cancelled,699
2999,243,2,2/22/2026,Processing,156
3000,934,3,2/6/2026,Processing,112
3001,547,1,2/1/2026,Processing,400
3002,14,1,2/20/2026,Cancelled,415
3003,501,4,2/16/2026,Completed,716
3004,107,2,2/1/2026,Processing,304
3005,910,1,2/23/2026,Cancelled,835
3006,365,4,2/10/2026,Processing,339
3007,762,4,2/11/2026,Cancelled,797
3008,1147,5,2/13/2026,Processing,593
3009,737,5,2/15/2026,Processing,618
3010,193,4,2/7/2026,Processing,272
3011,502,4,2/4/2026,Processing,430
3012,834,4,2/4/2026,Completed,135
3013,604,2,2/13/2026,Cancelled,75
3014,388,1,2/16/2026,Processing,345
3015,93,5,2/19/2026,Processing,213
3016,361,4,2/4/2026,Cancelled,237
3017,1027,5,2/15/2026,Completed,224
3018,532,5,2/24/2026,Completed,495
3019,466,2,2/9/2026,Cancelled,651
3020,479,4,2/28/2026,Processing,342
3021,838,5,2/4/2026,Completed,916
3022,458,5,2/22/2026,Cancelled,433
3023,868,4,2/5/2026,Completed,214
3024,891,2,2/8/2026,Cancelled,276
3025,72,1,2/5/2026,Processing,650
3026,910,4,2/12/2026,Processing,531
3027,282,1,2/5/2026,Completed,411
3028,960,4,2/25/2026,Cancelled,566
3029,767,3,2/2/2026,Cancelled,1000
3030,222,3,2/6/2026,Completed,532
3031,448,2,2/3/2026,Cancelled,652
3032,472,4,2/10/2026,Cancelled,446
3033,1095,2,2/28/2026,Processing,428
3034,599,4,2/22/2026,Processing,422
3035,643,4,2/12/2026,Processing,409
3036,1192,4,2/12/2026,Cancelled,465
3037,199,1,2/4/2026,Completed,849
3038,109,3,2/24/2026,Cancelled,729
3039,439,3,2/21/2026,Cancelled,352
3040,1180,3,2/17/2026,Cancelled,296
3041,136,1,2/11/2026,Cancelled,606
3042,606,4,2/11/2026,Processing,324
3043,209,2,2/24/2026,Cancelled,818
3044,369,3,2/26/2026,Processing,88
3045,1133,4,2/24/2026,Completed,559
3046,1115,1,2/27/2026,Completed,629
3047,979,1,2/27/2026,Completed,401
3048,466,2,2/28/2026,Cancelled,452
3049,1097,4,2/28/2026,Processing,563
3050,463,4,2/1/2026,Completed,106
3051,819,5,2/7/2026,Cancelled,579
3052,144,4,2/17/2026,Processing,354
3053,258,3,2/9/2026,Completed,669
3054,820,4,2/24/2026,Completed,432
3055,295,4,2/14/2026,Cancelled,617
3056,1040,4,2/23/2026,Processing,429
3057,921,1,2/2/2026,Completed,62
3058,687,1,2/23/2026,Cancelled,651
3059,933,3,2/5/2026,Completed,563
3060,691,5,2/10/2026,Processing,124
3061,945,5,2/21/2026,Completed,971
3062,12,1,2/8/2026,Completed,512
3063,5,3,2/13/2026,Processing,728
3064,1073,4,2/16/2026,Completed,243
3065,900,5,2/8/2026,Completed,337
3066,639,4,2/27/2026,Completed,367
3067,983,1,2/12/2026,Processing,530
3068,158,3,2/16/2026,Cancelled,570
3069,703,4,2/4/2026,Cancelled,1006
3070,368,5,2/7/2026,Completed,384
3071,86,2,2/9/2026,Cancelled,982
3072,310,1,2/14/2026,Completed,433
3073,959,2,2/18/2026,Cancelled,423
3074,1018,1,2/15/2026,Processing,327
3075,546,4,2/26/2026,Cancelled,1065
3076,247,1,2/5/2026,Cancelled,276
3077,822,4,2/14/2026,Cancelled,108
3078,985,1,2/24/2026,Cancelled,669
3079,434,5,2/4/2026,Completed,340
3080,65,5,2/10/2026,Completed,638
3081,465,4,2/16/2026,Completed,238
3082,226,1,2/21/2026,Cancelled,150
3083,841,3,2/15/2026,Completed,362
3084,217,5,2/6/2026,Cancelled,116
3085,925,4,2/18/2026,Cancelled,182
3086,1122,5,2/7/2026,Completed,146
3087,991,1,2/7/2026,Cancelled,454
3088,41,3,2/22/2026,Cancelled,480
3089,756,4,2/3/2026,Processing,65
3090,620,2,2/17/2026,Completed,508
3091,1169,5,2/7/2026,Cancelled,432
3092,622,3,2/10/2026,Processing,547
3093,1199,5,2/4/2026,Completed,558
3094,366,2,2/8/2026,Processing,358
3095,472,3,2/1/2026,Completed,172
3096,828,5,2/9/2026,Completed,697
3097,972,1,2/7/2026,Cancelled,272
3098,409,2,2/26/2026,Processing,281
3099,411,4,2/23/2026,Cancelled,889
3100,703,2,2/27/2026,Processing,242
3101,658,2,2/5/2026,Cancelled,106
3102,1165,1,2/22/2026,Processing,178
3103,707,5,2/19/2026,Cancelled,648
3104,1161,3,2/17/2026,Cancelled,144
3105,283,5,2/10/2026,Cancelled,216
3106,158,2,2/20/2026,Completed,436
3107,713,1,2/16/2026,Processing,887
3108,34,5,2/4/2026,Processing,110
3109,250,3,2/21/2026,Completed,212
3110,340,5,2/13/2026,Cancelled,380
3111,1116,2,2/12/2026,Processing,715
3112,487,4,2/4/2026,Completed,206
3113,131,5,2/20/2026,Completed,492
3114,288,2,2/23/2026,Cancelled,32
3115,771,2,2/16/2026,Cancelled,23
3116,145,2,2/7/2026,Cancelled,422
3117,862,2,2/5/2026,Processing,489
3118,288,3,2/8/2026,Completed,387
3119,486,1,2/19/2026,Completed,421
3120,17,5,2/14/2026,Completed,618
3121,917,2,2/15/2026,Processing,251
3122,57,5,2/25/2026,Cancelled,168
3123,926,4,2/25/2026,Completed,708
3124,672,3,2/13/2026,Cancelled,488
3125,222,4,2/22/2026,Cancelled,377
3126,355,5,2/6/2026,Processing,58
3127,765,4,2/10/2026,Processing,618
3128,662,4,2/21/2026,Cancelled,348
3129,665,2,2/19/2026,Completed,617
3130,419,2,2/14/2026,Cancelled,44
3131,498,1,2/1/2026,Cancelled,345
3132,1156,1,2/19/2026,Cancelled,677
3133,998,2,2/24/2026,Cancelled,567
3134,142,4,2/2/2026,Completed,174
3135,989,4,2/17/2026,Processing,540
3136,112,4,2/2/2026,Processing,634
3137,575,5,2/12/2026,Completed,518
3138,1128,3,2/23/2026,Completed,971
3139,1001,3,2/24/2026,Completed,393
3140,761,1,2/25/2026,Cancelled,206
3141,104,5,2/2/2026,Completed,141
3142,300,5,2/14/2026,Cancelled,184
3143,763,5,2/7/2026,Processing,348
3144,903,1,2/15/2026,Completed,377
3145,369,4,2/27/2026,Completed,358
3146,945,4,2/14/2026,Completed,432
3147,252,2,2/5/2026,Completed,705
3148,882,5,2/22/2026,Processing,807
3149,189,4,2/3/2026,Cancelled,470
3150,512,3,2/20/2026,Completed,390
3151,310,3,2/6/2026,Completed,937
3152,709,3,2/24/2026,Completed,562
3153,510,2,2/21/2026,Cancelled,540
3154,133,4,2/24/2026,Processing,74
3155,1004,1,2/16/2026,Completed,702
3156,1086,4,2/22/2026,Cancelled,597
3157,1124,1,2/7/2026,Completed,318
3158,337,3,2/17/2026,Processing,700
3159,857,1,2/5/2026,Cancelled,72
3160,192,1,2/3/2026,Processing,398
3161,924,1,2/25/2026,Cancelled,620
3162,724,2,2/19/2026,Completed,750
3163,953,5,2/3/2026,Cancelled,79
3164,251,2,2/2/2026,Cancelled,806
3165,856,4,2/15/2026,Completed,424
3166,765,3,2/11/2026,Processing,328
3167,1144,2,2/20/2026,Processing,969
3168,592,4,2/10/2026,Completed,49
3169,273,1,2/21/2026,Cancelled,426
3170,1159,5,2/1/2026,Completed,195
3171,340,2,2/14/2026,Completed,294
3172,1063,1,2/26/2026,Completed,1045
3173,525,1,2/6/2026,Processing,387
3174,1156,3,2/8/2026,Completed,227
3175,807,5,2/22/2026,Completed,120
3176,217,2,2/18/2026,Cancelled,267
3177,630,1,2/6/2026,Completed,612
3178,322,2,2/8/2026,Processing,1012
3179,849,5,2/25/2026,Completed,342
3180,190,5,2/24/2026,Completed,266
3181,1113,3,2/10/2026,Cancelled,728
3182,246,3,2/26/2026,Completed,99
3183,466,5,2/2/2026,Cancelled,327
3184,832,1,2/1/2026,Cancelled,352
3185,58,2,2/20/2026,Processing,740
3186,137,1,2/3/2026,Completed,1395
3187,910,2,2/5/2026,Processing,93
3188,537,2,2/19/2026,Cancelled,400
3189,1052,1,2/1/2026,Completed,718
3190,61,2,2/6/2026,Processing,351
3191,39,3,2/24/2026,Completed,257
3192,866,4,2/23/2026,Completed,369
3193,404,2,2/21/2026,Cancelled,406
3194,1140,4,2/28/2026,Processing,341
3195,861,1,2/12/2026,Processing,554
3196,879,2,2/19/2026,Completed,216
3197,679,4,2/6/2026,Processing,566
3198,1003,2,2/15/2026,Cancelled,70
3199,453,5,2/4/2026,Processing,156
3200,808,4,2/7/2026,Cancelled,408
3201,43,4,2/23/2026,Completed,503
3202,304,4,2/15/2026,Completed,863
3203,315,2,2/7/2026,Cancelled,518
3204,644,3,2/9/2026,Cancelled,628
3205,231,4,2/8/2026,Completed,383
3206,770,5,2/28/2026,Cancelled,591
3207,973,5,2/23/2026,Completed,825
3208,1134,4,2/10/2026,Cancelled,294
3209,437,4,2/15/2026,Cancelled,682
3210,290,3,2/10/2026,Processing,190
3211,1166,5,2/5/2026,Cancelled,55
3212,1024,1,2/24/2026,Cancelled,56
3213,359,2,2/1/2026,Completed,167
3214,75,5,2/24/2026,Processing,590
3215,83,5,2/8/2026,Cancelled,41
3216,1167,1,2/7/2026,Cancelled,335
3217,1112,5,2/22/2026,Processing,222
3218,936,5,2/1/2026,Completed,164
3219,529,4,2/27/2026,Completed,102
3220,35,1,2/20/2026,Completed,423
3221,247,3,2/26/2026,Processing,882
3222,213,4,2/23/2026,Completed,761
3223,362,5,2/14/2026,Completed,758
3224,1115,4,2/4/2026,Cancelled,1128
3225,468,5,2/2/2026,Processing,272
3226,1181,1,2/27/2026,Processing,142
3227,900,3,2/26/2026,Completed,531
3228,1138,1,2/2/2026,Processing,369
3229,314,4,2/7/2026,Completed,105
3230,223,2,2/3/2026,Completed,190
3231,1176,5,2/4/2026,Processing,68
3232,236,5,2/1/2026,Cancelled,295
3233,20,2,2/28/2026,Processing,584
3234,861,1,2/8/2026,Processing,122
3235,52,2,2/16/2026,Processing,766
3236,960,1,2/14/2026,Cancelled,319
3237,192,3,2/25/2026,Processing,390
3238,1124,2,2/22/2026,Processing,411
3239,103,1,2/7/2026,Cancelled,545
3240,660,2,2/15/2026,Processing,550
3241,617,3,2/1/2026,Cancelled,582
3242,1074,1,2/1/2026,Completed,195
3243,39,1,2/9/2026,Cancelled,196
3244,887,5,2/6/2026,Processing,419
3245,769,4,2/25/2026,Processing,345
3246,910,2,2/14/2026,Completed,266
3247,232,1,2/19/2026,Completed,550
3248,582,4,2/12/2026,Completed,531
3249,364,2,2/22/2026,Completed,143
3250,1119,1,2/4/2026,Processing,36
3251,274,4,2/8/2026,Cancelled,704
3252,214,5,2/7/2026,Completed,226
3253,39,5,2/9/2026,Completed,764
3254,862,3,2/25/2026,Processing,128
3255,126,5,2/28/2026,Cancelled,525
3256,356,5,2/13/2026,Completed,210
3257,947,5,2/20/2026,Completed,581
3258,759,2,2/13/2026,Processing,303
3259,541,5,2/16/2026,Completed,368
3260,468,3,2/5/2026,Processing,224
3261,793,3,2/3/2026,Cancelled,423
3262,613,2,2/23/2026,Completed,435
3263,209,4,2/24/2026,Cancelled,226
3264,184,4,2/5/2026,Completed,519
3265,59,1,2/18/2026,Processing,42
3266,234,1,2/22/2026,Completed,692
3267,899,2,2/13/2026,Cancelled,210
3268,919,2,2/25/2026,Completed,390
3269,913,2,2/25/2026,Processing,772
3270,864,5,2/5/2026,Cancelled,732
3271,577,5,2/7/2026,Completed,101
3272,1027,4,2/27/2026,Cancelled,624
3273,882,3,2/27/2026,Cancelled,200
3274,754,5,2/28/2026,Cancelled,586
3275,471,5,2/3/2026,Processing,196
3276,813,1,2/15/2026,Processing,424
3277,543,5,2/7/2026,Completed,337
3278,100,4,2/11/2026,Processing,257
3279,430,2,2/13/2026,Processing,285
3280,585,1,2/5/2026,Processing,178
3281,1096,1,2/1/2026,Cancelled,437
3282,982,2,2/15/2026,Completed,735
3283,912,5,2/6/2026,Processing,68
3284,379,5,2/5/2026,Processing,280
3285,1068,4,2/23/2026,Processing,859
3286,1009,5,2/2/2026,Cancelled,177
3287,1025,5,2/15/2026,Processing,787
3288,481,1,2/22/2026,Cancelled,176
3289,1141,1,2/4/2026,Cancelled,840
3290,681,1,2/5/2026,Cancelled,188
3291,848,2,2/13/2026,Cancelled,414
3292,1144,3,2/19/2026,Cancelled,319
3293,841,2,2/20/2026,Processing,240
3294,330,3,2/17/2026,Cancelled,228
3295,181,1,2/16/2026,Cancelled,744
3296,792,1,2/2/2026,Cancelled,478
3297,915,5,2/11/2026,Completed,223
3298,249,1,2/20/2026,Cancelled,766
3299,1174,5,2/20/2026,Cancelled,679
3300,1178,2,2/20/2026,Completed,238
3301,685,5,2/21/2026,Processing,874
3302,476,3,2/10/2026,Processing,749
3303,748,3,2/21/2026,Processing,298
3304,1149,1,2/7/2026,Processing,204
3305,754,2,2/4/2026,Cancelled,936
3306,1129,5,2/10/2026,Processing,653
3307,340,3,2/9/2026,Completed,510
3308,250,2,2/24/2026,Completed,144
3309,432,3,2/10/2026,Completed,188
3310,454,4,2/1/2026,Cancelled,644
3311,16,3,2/6/2026,Cancelled,439
3312,1008,4,2/4/2026,Completed,325
3313,931,2,2/9/2026,Cancelled,350
3314,509,2,2/8/2026,Processing,197
3315,573,1,2/26/2026,Cancelled,279
3316,688,2,2/24/2026,Processing,426
3317,889,5,2/12/2026,Completed,455
3318,238,1,2/16/2026,Processing,381
3319,181,4,2/28/2026,Completed,518
3320,1038,2,2/23/2026,Processing,734
3321,731,5,2/24/2026,Completed,166
3322,1147,2,2/12/2026,Processing,426
3323,774,1,2/22/2026,Cancelled,88
3324,912,3,2/15/2026,Completed,29
3325,1180,1,2/14/2026,Cancelled,453
3326,645,3,2/5/2026,Completed,72
3327,637,1,2/28/2026,Cancelled,901
3328,181,4,2/7/2026,Processing,1106
3329,1004,3,2/14/2026,Cancelled,110
3330,851,5,2/9/2026,Processing,89
3331,766,1,2/22/2026,Completed,123
3332,13,4,2/22/2026,Processing,635
3333,233,4,2/6/2026,Processing,102
3334,96,1,2/18/2026,Cancelled,659
3335,1006,1,2/14/2026,Processing,398
3336,268,4,2/19/2026,Processing,771
3337,456,2,2/8/2026,Processing,150
3338,886,4,2/10/2026,Completed,221
3339,539,5,2/15/2026,Completed,494
3340,639,1,2/6/2026,Cancelled,179
3341,864,5,2/18/2026,Processing,390
3342,846,2,2/8/2026,Completed,318
3343,95,2,2/20/2026,Processing,677
3344,625,5,2/20/2026,Completed,248
3345,438,3,2/19/2026,Processing,74
3346,831,1,2/14/2026,Processing,816
3347,1066,2,2/24/2026,Completed,447
3348,881,2,2/19/2026,Processing,375
3349,508,3,2/13/2026,Completed,414
3350,340,4,2/26/2026,Completed,917
3351,713,1,2/24/2026,Cancelled,174
3352,168,3,2/14/2026,Cancelled,378
3353,414,4,2/1/2026,Completed,111
3354,390,5,2/23/2026,Completed,152
3355,486,3,2/3/2026,Completed,39
3356,882,1,2/23/2026,Completed,204
3357,403,3,2/23/2026,Processing,355
3358,474,4,2/14/2026,Processing,750
3359,1053,2,2/21/2026,Cancelled,301
3360,964,5,2/9/2026,Completed,505
3361,58,5,2/17/2026,Processing,687
3362,1111,3,2/5/2026,Completed,626
3363,855,4,2/9/2026,Processing,198
3364,1144,4,2/8/2026,Completed,530
3365,148,1,2/12/2026,Processing,697
3366,82,2,2/28/2026,Cancelled,300
3367,53,5,2/17/2026,Cancelled,516
3368,403,4,2/13/2026,Completed,116
3369,1191,2,2/13/2026,Cancelled,512
3370,1097,3,2/11/2026,Cancelled,822
3371,1138,3,2/19/2026,Completed,144
3372,454,4,2/17/2026,Completed,856
3373,253,3,2/1/2026,Completed,309
3374,709,4,2/25/2026,Completed,834
3375,1175,1,2/6/2026,Cancelled,170
3376,208,1,2/20/2026,Cancelled,745
3377,1022,2,2/28/2026,Completed,772
3378,957,3,2/1/2026,Processing,1162
3379,358,2,2/15/2026,Processing,495
3380,896,3,2/3/2026,Processing,269
3381,2,1,2/9/2026,Completed,694
3382,1083,1,2/1/2026,Completed,466
3383,773,3,2/1/2026,Cancelled,430
3384,990,2,2/13/2026,Cancelled,192
3385,470,2,2/24/2026,Completed,454
3386,519,3,2/18/2026,Completed,58
