order_item_id,order_id,product_id,quantity,unit_price,total_price
7038,2826,29,3,90,270
7039,2826,11,1,148,148
7040,2827,31,1,37,37
7041,2828,22,3,144,432
7042,2828,46,3,143,429
7043,2828,49,2,104,208
7044,2828,16,3,127,381
7045,2829,34,2,36,72
7046,2829,41,1,122,122
7047,2829,3,1,126,126
7048,2829,8,3,23,69
7049,2830,43,3,80,240
7050,2831,46,2,95,190
7051,2831,20,1,96,96
7052,2832,34,1,88,88
7053,2832,3,3,114,342
7054,2833,14,1,73,73
7055,2834,24,1,45,45
7056,2834,35,1,96,96
7057,2834,21,3,62,186
7058,2834,26,3,123,369
7059,2835,22,2,83,166
7060,2835,14,1,59,59
7061,2835,43,3,53,159
7062,2835,3,3,148,444
7063,2836,35,3,28,84
7064,2836,50,3,122,366
7065,2836,27,2,124,248
7066,2836,40,2,78,156
7067,2837,12,3,50,150
7068,2838,35,3,129,387
7069,2839,29,2,99,198
7070,2839,23,3,89,267
7071,2840,10,2,20,40
7072,2840,2,3,102,306
7073,2841,6,3,34,102
7074,2841,45,1,30,30
7075,2841,7,2,134,268
7076,2842,38,2,132,264
7077,2842,5,1,122,122
7078,2842,14,1,38,38
7079,2842,44,1,90,90
7080,2843,32,1,35,35
7081,2843,37,3,70,210
7082,2843,20,2,86,172
7083,2843,31,3,29,87
7084,2844,12,1,32,32
7085,2844,34,2,88,176
7086,2844,5,2,146,292
7087,2845,23,2,149,298
7088,2845,43,1,144,144
7089,2846,26,2,140,280
7090,2847,2,2,137,274
7091,2847,49,1,143,143
7092,2848,40,3,150,450
7093,2848,42,3,76,228
7094,2848,45,1,78,78
7095,2848,39,2,92,184
7096,2849,42,2,100,200
7097,2849,45,3,102,306
7098,2850,30,2,48,96
7099,2850,46,1,90,90
7100,2850,28,2,20,40
7101,2850,6,3,86,258
7102,2851,41,1,59,59
7103,2851,32,1,59,59
7104,2852,5,1,91,91
7105,2853,1,1,47,47
7106,2853,37,2,84,168
7107,2853,34,1,112,112
7108,2853,40,3,77,231
7109,2854,27,1,93,93
7110,2854,30,3,125,375
7111,2855,22,2,141,282
7112,2856,14,2,85,170
7113,2856,4,1,46,46
7114,2856,6,2,117,234
7115,2856,21,1,118,118
7116,2857,46,1,24,24
7117,2857,10,2,143,286
7118,2858,27,3,111,333
7119,2858,28,3,103,309
7120,2859,27,2,72,144
7121,2859,26,3,63,189
7122,2860,42,2,97,194
7123,2861,11,3,136,408
7124,2861,40,3,80,240
7125,2862,4,1,128,128
7126,2862,18,3,34,102
7127,2862,28,2,107,214
7128,2862,17,1,146,146
7129,2863,17,2,70,140
7130,2863,42,2,123,246
7131,2863,21,3,104,312
7132,2864,10,2,132,264
7133,2865,44,3,37,111
7134,2865,48,1,89,89
7135,2866,15,3,72,216
7136,2866,31,1,142,142
7137,2867,31,1,114,114
7138,2867,41,3,67,201
7139,2867,21,2,36,72
7140,2868,5,1,145,145
7141,2868,40,3,55,165
7142,2868,11,1,66,66
7143,2868,3,1,32,32
7144,2869,21,1,127,127
7145,2869,26,2,27,54
7146,2869,45,2,39,78
7147,2869,50,1,72,72
7148,2870,19,3,91,273
7149,2871,47,3,88,264
7150,2872,12,3,68,204
7151,2873,6,2,71,142
7152,2873,22,1,67,67
7153,2873,43,1,144,144
7154,2873,33,3,47,141
7155,2874,13,1,30,30
7156,2875,9,3,132,396
7157,2875,11,3,124,372
7158,2875,50,1,120,120
7159,2876,30,2,92,184
7160,2877,7,1,109,109
7161,2877,36,1,91,91
7162,2877,46,1,25,25
7163,2878,16,2,80,160
7164,2878,2,1,130,130
7165,2879,21,1,120,120
7166,2879,25,1,46,46
7167,2879,27,3,130,390
7168,2879,14,3,144,432
7169,2880,16,3,45,135
7170,2880,50,3,93,279
7171,2880,33,1,69,69
7172,2881,34,1,55,55
7173,2882,9,1,43,43
7174,2882,4,1,82,82
7175,2882,40,2,20,40
7176,2883,32,2,43,86
7177,2883,5,3,42,126
7178,2883,43,2,101,202
7179,2884,47,1,46,46
7180,2884,6,3,114,342
7181,2884,26,2,119,238
7182,2885,48,2,92,184
7183,2886,43,1,64,64
7184,2887,8,1,132,132
7185,2887,29,3,36,108
7186,2887,2,1,66,66
7187,2887,23,1,26,26
7188,2888,17,1,30,30
7189,2889,38,1,120,120
7190,2889,42,1,62,62
7191,2890,36,3,114,342
7192,2890,25,1,53,53
7193,2891,46,1,87,87
7194,2891,39,1,85,85
7195,2891,45,3,111,333
7196,2892,5,1,47,47
7197,2892,43,1,36,36
7198,2892,5,1,97,97
7199,2892,38,2,112,224
7200,2893,45,3,31,93
7201,2893,50,2,74,148
7202,2893,44,3,51,153
7203,2894,41,1,114,114
7204,2894,42,2,48,96
7205,2894,25,3,87,261
7206,2894,36,1,136,136
7207,2895,33,3,98,294
7208,2895,12,2,88,176
7209,2896,46,3,81,243
7210,2896,42,2,119,238
7211,2897,24,2,37,74
7212,2897,49,1,144,144
7213,2897,11,3,143,429
7214,2898,7,3,136,408
7215,2899,50,2,120,240
7216,2899,15,3,31,93
7217,2900,10,3,79,237
7218,2900,8,1,90,90
7219,2900,8,3,79,237
7220,2900,39,2,137,274
7221,2901,24,3,40,120
7222,2901,46,1,108,108
7223,2901,43,2,92,184
7224,2902,25,3,42,126
7225,2903,1,2,86,172
7226,2903,15,3,146,438
7227,2903,8,1,68,68
7228,2904,27,2,94,188
7229,2904,10,2,67,134
7230,2905,31,1,65,65
7231,2905,37,3,41,123
7232,2906,28,1,146,146
7233,2906,31,1,44,44
7234,2906,4,3,25,75
7235,2907,13,1,70,70
7236,2907,44,3,118,354
7237,2908,33,3,59,177
7238,2908,38,1,83,83
7239,2908,16,3,95,285
7240,2909,39,3,124,372
7241,2909,25,1,27,27
7242,2909,32,2,146,292
7243,2910,1,2,131,262
7244,2910,28,3,121,363
7245,2910,40,3,53,159
7246,2911,30,2,34,68
7247,2911,11,2,51,102
7248,2911,27,3,60,180
7249,2911,27,3,114,342
7250,2912,32,1,29,29
7251,2912,43,1,127,127
7252,2913,42,2,143,286
7253,2913,34,3,70,210
7254,2913,2,1,59,59
7255,2914,49,2,25,50
7256,2914,37,1,147,147
7257,2915,50,2,133,266
7258,2915,31,1,129,129
7259,2915,7,1,101,101
7260,2915,19,1,48,48
7261,2916,49,3,130,390
7262,2916,24,1,106,106
7263,2916,44,1,82,82
7264,2917,13,2,77,154
7265,2917,2,2,78,156
7266,2917,5,1,55,55
7267,2918,7,2,103,206
7268,2918,1,2,86,172
7269,2919,11,2,86,172
7270,2920,24,2,61,122
7271,2921,28,2,31,62
7272,2921,44,3,144,432
7273,2921,7,1,131,131
7274,2921,42,1,43,43
7275,2922,1,2,90,180
7276,2922,11,2,78,156
7277,2923,17,1,75,75
7278,2923,4,1,30,30
7279,2923,44,3,88,264
7280,2923,32,3,95,285
7281,2924,29,2,106,212
7282,2925,6,3,136,408
7283,2925,42,3,30,90
7284,2925,14,2,120,240
7285,2926,36,1,149,149
7286,2926,36,1,123,123
7287,2927,34,3,122,366
7288,2927,2,3,46,138
7289,2928,47,3,87,261
7290,2928,24,3,77,231
7291,2928,41,2,40,80
7292,2928,3,1,81,81
7293,2929,14,3,143,429
7294,2929,6,3,60,180
7295,2929,50,1,77,77
7296,2930,10,1,35,35
7297,2931,16,3,89,267
7298,2931,37,1,118,118
7299,2931,6,1,34,34
7300,2932,27,3,89,267
7301,2932,2,2,116,232
7302,2933,39,1,77,77
7303,2933,34,1,29,29
7304,2933,15,1,63,63
7305,2934,38,3,98,294
7306,2935,45,3,81,243
7307,2935,16,2,22,44
7308,2935,27,3,122,366
7309,2936,50,2,98,196
7310,2936,21,1,150,150
7311,2936,7,2,73,146
7312,2937,7,2,102,204
7313,2937,4,1,120,120
7314,2937,5,1,130,130
7315,2938,49,1,137,137
7316,2939,9,2,22,44
7317,2939,12,3,122,366
7318,2940,10,3,132,396
7319,2941,47,2,20,40
7320,2941,13,3,136,408
7321,2941,9,2,108,216
7322,2942,2,3,136,408
7323,2942,26,2,34,68
7324,2942,23,2,89,178
7325,2943,50,1,43,43
7326,2943,24,3,116,348
7327,2943,16,1,111,111
7328,2943,47,1,30,30
7329,2944,40,1,75,75
7330,2945,29,1,57,57
7331,2946,43,1,31,31
7332,2946,49,2,62,124
7333,2947,3,2,118,236
7334,2947,7,1,27,27
7335,2948,27,2,134,268
7336,2948,41,2,83,166
7337,2948,19,1,22,22
7338,2948,44,3,93,279
7339,2949,22,2,40,80
7340,2949,31,2,132,264
7341,2949,19,3,124,372
7342,2949,23,1,115,115
7343,2950,27,3,113,339
7344,2950,28,3,44,132
7345,2950,4,1,66,66
7346,2951,13,3,106,318
7347,2952,27,1,149,149
7348,2952,7,2,23,46
7349,2953,30,1,56,56
7350,2953,31,1,70,70
7351,2954,28,3,130,390
7352,2955,21,1,20,20
7353,2956,43,2,92,184
7354,2956,35,1,140,140
7355,2956,7,1,67,67
7356,2957,40,2,107,214
7357,2957,23,3,128,384
7358,2958,25,3,146,438
7359,2958,28,2,104,208
7360,2958,23,3,55,165
7361,2958,21,2,113,226
7362,2959,16,1,128,128
7363,2959,4,1,128,128
7364,2959,45,2,111,222
7365,2959,22,2,46,92
7366,2960,38,3,68,204
7367,2960,27,3,47,141
7368,2961,28,2,79,158
7369,2962,5,2,100,200
7370,2962,42,1,147,147
7371,2962,15,2,127,254
7372,2962,15,1,42,42
7373,2963,38,2,49,98
7374,2963,6,3,122,366
7375,2964,16,1,126,126
7376,2964,42,2,142,284
7377,2964,42,2,123,246
7378,2965,4,2,94,188
7379,2966,29,3,62,186
7380,2966,33,1,79,79
7381,2967,50,2,126,252
7382,2968,41,3,93,279
7383,2968,41,1,76,76
7384,2969,19,2,34,68
7385,2969,12,2,60,120
7386,2970,6,1,92,92
7387,2970,28,2,34,68
7388,2971,15,1,42,42
7389,2971,36,2,116,232
7390,2971,42,3,62,186
7391,2972,14,2,34,68
7392,2972,8,2,112,224
7393,2972,17,3,84,252
7394,2972,37,3,21,63
7395,2973,42,2,95,190
7396,2973,42,3,61,183
7397,2973,32,3,23,69
7398,2973,2,2,101,202
7399,2974,4,2,77,154
7400,2974,15,1,110,110
7401,2975,46,3,33,99
7402,2975,47,3,62,186
7403,2975,30,2,65,130
7404,2975,50,2,111,222
7405,2976,7,1,21,21
7406,2976,28,1,29,29
7407,2977,41,3,57,171
7408,2977,37,2,150,300
7409,2977,33,3,62,186
7410,2977,37,1,96,96
7411,2978,40,3,78,234
7412,2979,48,3,54,162
7413,2979,36,1,111,111
7414,2980,18,2,37,74
7415,2981,46,1,104,104
7416,2981,30,1,148,148
7417,2981,30,3,62,186
7418,2981,20,1,122,122
7419,2982,12,3,33,99
7420,2982,39,1,113,113
7421,2982,25,3,82,246
7422,2983,15,2,92,184
7423,2984,10,1,135,135
7424,2984,48,2,92,184
7425,2984,36,2,102,204
7426,2984,36,1,38,38
7427,2985,40,3,59,177
7428,2985,6,2,44,88
7429,2985,29,1,60,60
7430,2986,43,2,89,178
7431,2987,37,3,94,282
7432,2987,44,2,23,46
7433,2988,19,3,57,171
7434,2988,43,3,65,195
7435,2989,22,2,109,218
7436,2989,7,2,57,114
7437,2990,48,2,127,254
7438,2990,9,3,123,369
7439,2990,5,3,86,258
7440,2990,4,2,24,48
7441,2991,32,1,126,126
7442,2991,48,3,108,324
7443,2992,40,3,112,336
7444,2992,50,3,73,219
7445,2992,35,3,70,210
7446,2992,14,2,64,128
7447,2993,46,1,70,70
7448,2994,16,3,107,321
7449,2994,3,2,143,286
7450,2994,34,3,82,246
7451,2994,3,3,54,162
7452,2995,18,1,82,82
7453,2996,33,1,101,101
7454,2997,22,3,36,108
7455,2997,3,3,93,279
7456,2997,39,1,104,104
7457,2998,13,3,51,153
7458,2998,1,2,150,300
7459,2998,48,1,136,136
7460,2998,22,1,110,110
7461,2999,14,1,76,76
7462,2999,12,2,40,80
7463,3000,4,1,112,112
7464,3001,35,2,69,138
7465,3001,14,2,32,64
7466,3001,31,3,66,198
7467,3002,34,3,49,147
7468,3002,38,2,134,268
7469,3003,20,3,71,213
7470,3003,27,2,106,212
7471,3003,39,3,40,120
7472,3003,35,3,57,171
7473,3004,43,1,119,119
7474,3004,1,3,20,60
7475,3004,2,1,125,125
7476,3005,19,2,142,284
7477,3005,5,2,145,290
7478,3005,2,3,65,195
7479,3005,44,3,22,66
7480,3006,6,3,113,339
7481,3007,38,2,23,46
7482,3007,11,2,59,118
7483,3007,9,3,90,270
7484,3007,39,3,121,363
7485,3008,13,1,56,56
7486,3008,5,3,89,267
7487,3008,17,2,135,270
7488,3009,4,2,45,90
7489,3009,1,3,105,315
7490,3009,50,2,81,162
7491,3009,28,1,51,51
7492,3010,27,1,21,21
7493,3010,1,1,42,42
7494,3010,13,2,43,86
7495,3010,16,3,41,123
7496,3011,34,1,41,41
7497,3011,18,3,113,339
7498,3011,5,1,50,50
7499,3012,12,3,45,135
7500,3013,29,3,25,75
7501,3014,20,3,115,345
7502,3015,10,1,73,73
7503,3015,36,1,140,140
7504,3016,30,1,143,143
7505,3016,37,1,94,94
7506,3017,46,2,112,224
7507,3018,36,3,115,345
7508,3018,43,3,50,150
7509,3019,49,2,105,210
7510,3019,43,3,147,441
7511,3020,34,3,114,342
7512,3021,48,3,137,411
7513,3021,44,3,125,375
7514,3021,1,2,65,130
7515,3022,46,3,55,165
7516,3022,20,2,134,268
7517,3023,42,1,120,120
7518,3023,14,2,47,94
7519,3024,38,3,53,159
7520,3024,14,3,39,117
7521,3025,34,3,88,264
7522,3025,7,1,31,31
7523,3025,40,2,141,282
7524,3025,13,1,73,73
7525,3026,31,2,20,40
7526,3026,13,3,116,348
7527,3026,18,1,31,31
7528,3026,8,1,112,112
7529,3027,24,1,135,135
7530,3027,15,3,42,126
7531,3027,3,3,50,150
7532,3028,28,2,77,154
7533,3028,14,2,124,248
7534,3028,22,2,20,40
7535,3028,10,1,124,124
7536,3029,28,3,120,360
7537,3029,39,2,92,184
7538,3029,40,3,116,348
7539,3029,15,2,54,108
7540,3030,46,1,150,150
7541,3030,45,1,72,72
7542,3030,35,1,46,46
7543,3030,15,3,88,264
7544,3031,45,2,101,202
7545,3031,40,1,87,87
7546,3031,28,1,143,143
7547,3031,37,2,110,220
7548,3032,6,2,109,218
7549,3032,46,2,114,228
7550,3033,22,3,108,324
7551,3033,6,2,52,104
7552,3034,42,3,134,402
7553,3034,5,1,20,20
7554,3035,33,1,45,45
7555,3035,28,2,46,92
7556,3035,20,1,44,44
7557,3035,18,3,76,228
7558,3036,45,3,57,171
7559,3036,22,3,98,294
7560,3037,14,3,120,360
7561,3037,32,3,81,243
7562,3037,18,1,123,123
7563,3037,9,1,123,123
7564,3038,42,1,78,78
7565,3038,36,3,107,321
7566,3038,30,3,55,165
7567,3038,24,3,55,165
7568,3039,47,1,122,122
7569,3039,37,2,76,152
7570,3039,38,2,39,78
7571,3040,44,2,148,296
7572,3041,35,1,138,138
7573,3041,35,2,119,238
7574,3041,8,2,115,230
7575,3042,3,1,56,56
7576,3042,7,1,88,88
7577,3042,9,1,140,140
7578,3042,50,2,20,40
7579,3043,22,2,84,168
7580,3043,21,3,99,297
7581,3043,23,3,49,147
7582,3043,22,2,103,206
7583,3044,35,1,88,88
7584,3045,11,3,39,117
7585,3045,9,2,31,62
7586,3045,46,2,145,290
7587,3045,34,3,30,90
7588,3046,8,1,129,129
7589,3046,43,2,150,300
7590,3046,43,2,100,200
7591,3047,7,1,107,107
7592,3047,7,3,98,294
7593,3048,7,3,92,276
7594,3048,22,1,70,70
7595,3048,21,2,53,106
7596,3049,43,1,58,58
7597,3049,18,3,74,222
7598,3049,30,1,136,136
7599,3049,32,1,147,147
7600,3050,34,2,53,106
7601,3051,12,1,125,125
7602,3051,18,2,59,118
7603,3051,34,2,97,194
7604,3051,3,2,71,142
7605,3052,11,1,150,150
7606,3052,14,2,102,204
7607,3053,42,3,57,171
7608,3053,12,2,138,276
7609,3053,47,3,29,87
7610,3053,33,3,45,135
7611,3054,25,1,65,65
7612,3054,8,2,37,74
7613,3054,35,1,73,73
7614,3054,14,2,110,220
7615,3055,6,2,141,282
7616,3055,40,1,47,47
7617,3055,25,2,144,288
7618,3056,37,3,143,429
7619,3057,7,1,62,62
7620,3058,43,3,54,162
7621,3058,7,3,130,390
7622,3058,42,3,33,99
7623,3059,22,3,117,351
7624,3059,44,2,72,144
7625,3059,46,2,34,68
7626,3060,11,1,78,78
7627,3060,11,2,23,46
7628,3061,13,1,105,105
7629,3061,28,3,138,414
7630,3061,20,3,123,369
7631,3061,22,1,83,83
7632,3062,12,2,124,248
7633,3062,7,1,138,138
7634,3062,38,3,42,126
7635,3063,4,3,75,225
7636,3063,19,2,37,74
7637,3063,21,3,77,231
7638,3063,9,2,99,198
7639,3064,3,3,81,243
7640,3065,7,1,49,49
7641,3065,21,3,31,93
7642,3065,28,1,90,90
7643,3065,11,1,105,105
7644,3066,36,1,31,31
7645,3066,34,3,112,336
7646,3067,11,3,77,231
7647,3067,25,1,103,103
7648,3067,39,2,67,134
7649,3067,37,1,62,62
7650,3068,17,1,85,85
7651,3068,22,3,130,390
7652,3068,45,1,95,95
7653,3069,23,2,88,176
7654,3069,40,1,80,80
7655,3069,25,3,130,390
7656,3069,45,3,120,360
7657,3070,15,1,133,133
7658,3070,32,1,70,70
7659,3070,6,1,34,34
7660,3070,33,1,147,147
7661,3071,5,2,132,264
7662,3071,10,3,149,447
7663,3071,43,1,149,149
7664,3071,16,1,122,122
7665,3072,3,2,72,144
7666,3072,1,3,77,231
7667,3072,34,2,29,58
7668,3073,36,3,141,423
7669,3074,46,3,109,327
7670,3075,7,2,108,216
7671,3075,25,3,118,354
7672,3075,31,3,117,351
7673,3075,47,2,72,144
7674,3076,26,2,84,168
7675,3076,25,2,54,108
7676,3077,32,2,25,50
7677,3077,18,2,29,58
7678,3078,23,3,97,291
7679,3078,17,1,87,87
7680,3078,38,1,147,147
7681,3078,7,3,48,144
7682,3079,35,1,30,30
7683,3079,23,3,83,249
7684,3079,25,1,61,61
7685,3080,21,2,122,244
7686,3080,30,1,71,71
7687,3080,22,1,61,61
7688,3080,28,2,131,262
7689,3081,32,1,116,116
7690,3081,12,2,61,122
7691,3082,39,3,26,78
7692,3082,31,1,28,28
7693,3082,23,2,22,44
7694,3083,3,3,76,228
7695,3083,2,1,108,108
7696,3083,5,1,26,26
7697,3084,17,1,69,69
7698,3084,18,1,47,47
7699,3085,16,2,91,182
7700,3086,28,2,73,146
7701,3087,8,2,26,52
7702,3087,13,3,110,330
7703,3087,46,1,72,72
7704,3088,7,2,43,86
7705,3088,16,2,144,288
7706,3088,4,1,106,106
7707,3089,44,1,65,65
7708,3090,12,3,143,429
7709,3090,5,1,79,79
7710,3091,35,3,82,246
7711,3091,5,2,93,186
7712,3092,17,3,145,435
7713,3092,6,2,56,112
7714,3093,2,1,120,120
7715,3093,17,3,46,138
7716,3093,49,2,150,300
7717,3094,41,2,130,260
7718,3094,1,2,49,98
7719,3095,30,1,84,84
7720,3095,47,2,44,88
7721,3096,32,2,132,264
7722,3096,20,1,45,45
7723,3096,45,2,137,274
7724,3096,38,3,38,114
7725,3097,47,2,77,154
7726,3097,29,1,118,118
7727,3098,48,1,23,23
7728,3098,45,3,86,258
7729,3099,33,1,140,140
7730,3099,20,3,132,396
7731,3099,46,2,133,266
7732,3099,49,3,29,87
7733,3100,32,1,32,32
7734,3100,15,3,70,210
7735,3101,2,2,53,106
7736,3102,37,2,89,178
7737,3103,19,2,61,122
7738,3103,32,2,105,210
7739,3103,36,2,29,58
7740,3103,16,3,86,258
7741,3104,8,2,72,144
7742,3105,10,3,72,216
7743,3106,13,2,100,200
7744,3106,50,3,46,138
7745,3106,43,1,32,32
7746,3106,44,3,22,66
7747,3107,5,2,75,150
7748,3107,47,2,118,236
7749,3107,3,3,101,303
7750,3107,47,3,66,198
7751,3108,49,2,55,110
7752,3109,27,2,106,212
7753,3110,28,3,106,318
7754,3110,25,1,62,62
7755,3111,47,1,97,97
7756,3111,48,3,123,369
7757,3111,24,3,83,249
7758,3112,30,1,62,62
7759,3112,50,3,48,144
7760,3113,31,1,102,102
7761,3113,9,2,80,160
7762,3113,2,1,146,146
7763,3113,11,2,42,84
7764,3114,29,1,32,32
7765,3115,30,1,23,23
7766,3116,26,1,60,60
7767,3116,4,2,129,258
7768,3116,28,1,104,104
7769,3117,14,1,72,72
7770,3117,22,3,139,417
7771,3118,25,1,38,38
7772,3118,15,2,139,278
7773,3118,6,1,71,71
7774,3119,49,1,81,81
7775,3119,46,1,65,65
7776,3119,8,1,80,80
7777,3119,6,3,65,195
7778,3120,13,1,143,143
7779,3120,20,3,139,417
7780,3120,45,1,58,58
7781,3121,8,1,30,30
7782,3121,22,2,58,116
7783,3121,24,1,105,105
7784,3122,47,1,83,83
7785,3122,10,1,85,85
7786,3123,28,2,128,256
7787,3123,34,1,131,131
7788,3123,28,1,61,61
7789,3123,34,2,130,260
7790,3124,18,2,136,272
7791,3124,49,3,72,216
7792,3125,45,3,100,300
7793,3125,47,1,77,77
7794,3126,29,2,29,58
7795,3127,18,3,128,384
7796,3127,36,1,122,122
7797,3127,18,2,56,112
7798,3128,6,2,137,274
7799,3128,17,2,37,74
7800,3129,33,2,146,292
7801,3129,45,1,41,41
7802,3129,5,2,22,44
7803,3129,47,3,80,240
7804,3130,12,1,44,44
7805,3131,36,3,34,102
7806,3131,16,3,81,243
7807,3132,1,3,77,231
7808,3132,14,2,118,236
7809,3132,47,2,50,100
7810,3132,7,2,55,110
7811,3133,1,2,126,252
7812,3133,3,1,33,33
7813,3133,13,2,141,282
7814,3134,4,1,20,20
7815,3134,47,2,77,154
7816,3135,12,2,136,272
7817,3135,10,2,55,110
7818,3135,42,2,79,158
7819,3136,24,3,57,171
7820,3136,15,2,149,298
7821,3136,26,1,91,91
7822,3136,31,2,37,74
7823,3137,1,3,132,396
7824,3137,29,2,61,122
7825,3138,27,2,80,160
7826,3138,1,3,138,414
7827,3138,37,2,143,286
7828,3138,21,1,111,111
7829,3139,27,3,131,393
7830,3140,9,2,103,206
7831,3141,12,1,141,141
7832,3142,34,2,92,184
7833,3143,31,3,116,348
7834,3144,10,2,86,172
7835,3144,49,3,21,63
7836,3144,13,1,142,142
7837,3145,14,1,112,112
7838,3145,26,3,41,123
7839,3145,11,3,41,123
7840,3146,17,3,144,432
7841,3147,25,2,100,200
7842,3147,22,2,95,190
7843,3147,12,3,38,114
7844,3147,9,3,67,201
7845,3148,37,2,56,112
7846,3148,8,3,93,279
7847,3148,15,1,101,101
7848,3148,18,3,105,315
7849,3149,6,1,119,119
7850,3149,21,3,117,351
7851,3150,32,3,130,390
7852,3151,49,2,92,184
7853,3151,44,3,87,261
7854,3151,37,3,117,351
7855,3151,15,3,47,141
7856,3152,4,1,34,34
7857,3152,44,2,84,168
7858,3152,24,1,74,74
7859,3152,7,2,143,286
7860,3153,48,2,33,66
7861,3153,12,3,73,219
7862,3153,31,3,65,195
7863,3153,9,2,30,60
7864,3154,20,2,37,74
7865,3155,1,1,111,111
7866,3155,49,3,105,315
7867,3155,28,3,51,153
7868,3155,30,1,123,123
7869,3156,12,3,102,306
7870,3156,11,3,55,165
7871,3156,1,2,63,126
7872,3157,6,3,58,174
7873,3157,27,1,49,49
7874,3157,20,1,95,95
7875,3158,50,2,126,252
7876,3158,6,2,56,112
7877,3158,23,2,110,220
7878,3158,29,1,116,116
7879,3159,9,1,72,72
7880,3160,45,2,149,298
7881,3160,49,1,100,100
7882,3161,38,2,81,162
7883,3161,41,1,143,143
7884,3161,31,3,105,315
7885,3162,10,2,129,258
7886,3162,21,3,124,372
7887,3162,1,1,120,120
7888,3163,35,1,79,79
7889,3164,8,1,26,26
7890,3164,4,2,66,132
7891,3164,47,3,122,366
7892,3164,13,2,141,282
7893,3165,38,3,86,258
7894,3165,41,2,83,166
7895,3166,1,2,95,190
7896,3166,47,1,138,138
7897,3167,25,1,54,54
7898,3167,23,3,119,357
7899,3167,17,3,54,162
7900,3167,39,3,132,396
7901,3168,47,1,49,49
7902,3169,23,3,142,426
7903,3170,35,1,64,64
7904,3170,5,1,45,45
7905,3170,17,2,43,86
7906,3171,8,1,66,66
7907,3171,8,3,24,72
7908,3171,1,2,78,156
7909,3172,32,2,47,94
7910,3172,29,3,125,375
7911,3172,25,2,144,288
7912,3172,46,3,96,288
7913,3173,6,3,129,387
7914,3174,33,1,108,108
7915,3174,43,1,27,27
7916,3174,32,1,41,41
7917,3174,21,1,51,51
7918,3175,43,3,40,120
7919,3176,5,2,36,72
7920,3176,37,3,65,195
7921,3177,23,1,116,116
7922,3177,16,2,64,128
7923,3177,20,1,120,120
7924,3177,23,2,124,248
7925,3178,9,2,97,194
7926,3178,3,3,136,408
7927,3178,26,1,140,140
7928,3178,47,2,135,270
7929,3179,6,3,114,342
7930,3180,36,2,133,266
7931,3181,15,3,36,108
7932,3181,16,2,144,288
7933,3181,24,2,55,110
7934,3181,6,2,111,222
7935,3182,20,3,33,99
7936,3183,30,1,124,124
7937,3183,45,2,36,72
7938,3183,18,2,52,104
7939,3183,15,1,27,27
7940,3184,32,2,92,184
7941,3184,42,2,84,168
7942,3185,20,1,56,56
7943,3185,36,3,81,243
7944,3185,31,3,147,441
7945,3186,36,3,122,366
7946,3186,26,3,125,375
7947,3186,46,3,130,390
7948,3186,1,2,132,264
7949,3187,34,1,93,93
7950,3188,37,1,104,104
7951,3188,45,1,62,62
7952,3188,14,1,117,117
7953,3188,28,1,117,117
7954,3189,44,2,121,242
7955,3189,21,3,125,375
7956,3189,19,1,101,101
7957,3190,2,3,117,351
7958,3191,5,1,72,72
7959,3191,47,1,39,39
7960,3191,27,1,146,146
7961,3192,25,3,49,147
7962,3192,9,2,35,70
7963,3192,7,1,104,104
7964,3192,12,1,48,48
7965,3193,35,2,134,268
7966,3193,44,2,69,138
7967,3194,50,2,79,158
7968,3194,26,3,61,183
7969,3195,35,1,139,139
7970,3195,26,3,31,93
7971,3195,6,1,103,103
7972,3195,21,3,73,219
7973,3196,5,1,26,26
7974,3196,28,2,95,190
7975,3197,50,3,140,420
7976,3197,6,2,45,90
7977,3197,46,2,28,56
7978,3198,30,2,35,70
7979,3199,16,1,56,56
7980,3199,5,2,50,100
7981,3200,30,1,35,35
7982,3200,20,1,31,31
7983,3200,48,3,114,342
7984,3201,3,1,131,131
7985,3201,32,2,83,166
7986,3201,39,1,137,137
7987,3201,33,1,69,69
7988,3202,22,2,29,58
7989,3202,42,3,149,447
7990,3202,6,2,57,114
7991,3202,18,2,122,244
7992,3203,3,1,123,123
7993,3203,42,1,104,104
7994,3203,21,1,145,145
7995,3203,8,2,73,146
7996,3204,39,2,128,256
7997,3204,41,2,111,222
7998,3204,7,3,50,150
7999,3205,32,1,95,95
8000,3205,47,1,75,75
8001,3205,2,1,131,131
8002,3205,13,2,41,82
8003,3206,42,3,20,60
8004,3206,35,3,147,441
8005,3206,28,2,45,90
8006,3207,2,3,125,375
8007,3207,6,3,129,387
8008,3207,25,3,21,63
8009,3208,13,2,147,294
8010,3209,21,3,87,261
8011,3209,23,2,138,276
8012,3209,12,1,145,145
8013,3210,34,2,95,190
8014,3211,2,1,55,55
8015,3212,7,1,56,56
8016,3213,33,1,75,75
8017,3213,6,2,46,92
8018,3214,25,2,73,146
8019,3214,3,3,148,444
8020,3215,19,1,41,41
8021,3216,45,3,81,243
8022,3216,17,2,46,92
8023,3217,3,3,74,222
8024,3218,5,2,30,60
8025,3218,14,1,104,104
8026,3219,4,1,102,102
8027,3220,11,3,51,153
8028,3220,17,3,64,192
8029,3220,20,2,39,78
8030,3221,3,3,149,447
8031,3221,39,3,37,111
8032,3221,39,2,33,66
8033,3221,41,2,129,258
8034,3222,8,2,69,138
8035,3222,22,2,42,84
